image$caption
synthetic_image_1.png$[{'id': 'a3ddb713-49f0-41b9-b47e-3abaf9d85d69', 'keypoint': {'x': 336, 'y': 427}, 'name': 'yellow'}, {'id': '270d08af-dcda-4ef4-9b2e-299636ae5116', 'keypoint': {'x': 574, 'y': 599}, 'name': 'yellow'}, {'id': 'd5e6aed8-0be4-4275-93f2-eb195fb6a96b', 'keypoint': {'x': 578, 'y': 428}, 'name': 'yellow'}, {'id': '21e8c75b-425a-4e84-b0a9-5f1ea7dedcfa', 'keypoint': {'x': 155, 'y': 464}, 'name': 'orange'}, {'id': '25d5a827-3052-4387-8eb5-8007a83903b4', 'keypoint': {'x': 639, 'y': 555}, 'name': 'orange'}, {'id': 'b1bca2c9-6148-4cb4-8a46-5cd065c17892', 'keypoint': {'x': 591, 'y': 420}, 'name': 'blue'}, {'id': '2a7dff48-b087-485a-b48b-493299258227', 'keypoint': {'x': 573, 'y': 593}, 'name': 'blue'}, {'id': '18b7f3f0-0d60-45c1-87a4-12f122500ee5', 'keypoint': {'x': 542, 'y': 389}, 'name': 'blue'}, {'id': '9cd49068-2501-47ac-9b65-abda51da14c9', 'keypoint': {'x': 104, 'y': 627}, 'name': 'green'}, {'id': '30360cfd-ef73-4efc-beac-ee567dce7239', 'keypoint': {'x': 335, 'y': 568}, 'name': 'green'}]
synthetic_image_198.png$[{'id': 'fc96d453-d0e5-4ca1-991e-afe8fd37bc6c', 'keypoint': {'x': 356, 'y': 567}, 'name': 'orange'}, {'id': '2ee6b339-0379-4e78-a5b9-c62cfe8e3784', 'keypoint': {'x': 244, 'y': 580}, 'name': 'blue'}, {'id': '64dc9b99-49eb-49d7-823a-58453bb3ebf5', 'keypoint': {'x': 319, 'y': 565}, 'name': 'blue'}, {'id': 'ba4b6219-70aa-490b-bedd-86575b09fb62', 'keypoint': {'x': 363, 'y': 405}, 'name': 'blue'}, {'id': '69be354f-ea21-49f6-9eec-9d06c606956a', 'keypoint': {'x': 630, 'y': 501}, 'name': 'blue'}, {'id': '2d6e87df-f49a-4853-bcee-51693d96d656', 'keypoint': {'x': 231, 'y': 372}, 'name': 'green'}, {'id': '837b88e9-5f42-4e60-9302-90828364d321', 'keypoint': {'x': 378, 'y': 594}, 'name': 'yellow'}, {'id': '6d418019-1a5b-48ea-b43b-13a14de98bb5', 'keypoint': {'x': 316, 'y': 407}, 'name': 'orange'}, {'id': '391e1598-3e05-4e21-a95d-1ccf3d6f0087', 'keypoint': {'x': 159, 'y': 429}, 'name': 'yellow'}, {'id': 'd4e2ff32-8223-4f7a-a1ea-ec40d594ccab', 'keypoint': {'x': 250, 'y': 491}, 'name': 'yellow'}]
synthetic_image_199.png$[{'id': 'e38a3ed4-c225-47e8-97bb-f1769d959174', 'keypoint': {'x': 12, 'y': 586}, 'name': 'orange'}, {'id': '86474287-4157-49df-b4b8-7003e523613e', 'keypoint': {'x': 485, 'y': 376}, 'name': 'orange'}, {'id': '77092453-678f-4663-b05b-42cc5832df60', 'keypoint': {'x': 572, 'y': 584}, 'name': 'green'}, {'id': '9d9cf239-c63b-471e-a519-277bb0c8b363', 'keypoint': {'x': 102, 'y': 554}, 'name': 'yellow'}, {'id': '60df456d-9dd1-4dba-9cd4-c918b2e34054', 'keypoint': {'x': 168, 'y': 466}, 'name': 'green'}, {'id': '0411bd40-d77a-4a8a-9f9b-7ba58e08c72d', 'keypoint': {'x': 383, 'y': 484}, 'name': 'orange'}, {'id': '1004a611-1c38-4e92-a0f8-316fda5ba62f', 'keypoint': {'x': 642, 'y': 429}, 'name': 'blue'}, {'id': 'dcb67de1-a94b-43cd-8e8f-f110079989c3', 'keypoint': {'x': 8, 'y': 451}, 'name': 'blue'}, {'id': '989d3c61-19f3-4047-9b5e-96a5d345a7b2', 'keypoint': {'x': 54, 'y': 472}, 'name': 'orange'}, {'id': 'f5a12497-815f-4b67-b0bd-ac398c5af6c3', 'keypoint': {'x': 48, 'y': 567}, 'name': 'blue'}]
synthetic_image_200.png$[{'id': '98219468-90fa-4b30-b945-ddbc9affb341', 'keypoint': {'x': 593, 'y': 624}, 'name': 'green'}, {'id': '3529a8bf-877b-4570-868f-88c120f9f55f', 'keypoint': {'x': 417, 'y': 577}, 'name': 'green'}, {'id': '1f292dd2-0f5f-4df2-83d2-f2442b540f8c', 'keypoint': {'x': 121, 'y': 462}, 'name': 'yellow'}, {'id': '3deb15d2-1db1-4dbe-9d03-b1da1edf7f0e', 'keypoint': {'x': 602, 'y': 388}, 'name': 'orange'}, {'id': '59556ecf-d7d0-4990-b04d-b5b6754b91b6', 'keypoint': {'x': 99, 'y': 469}, 'name': 'blue'}, {'id': '7d3a4a40-1fa4-487b-9165-82134a2ce03c', 'keypoint': {'x': 222, 'y': 427}, 'name': 'green'}, {'id': '2bf3c1fb-81da-4b70-8702-da95cc954721', 'keypoint': {'x': 679, 'y': 541}, 'name': 'yellow'}, {'id': '931eff4b-afba-484d-8d42-38662d79f347', 'keypoint': {'x': 241, 'y': 418}, 'name': 'yellow'}, {'id': '4410b194-67ce-4706-aa2e-fc8372477e3e', 'keypoint': {'x': 143, 'y': 431}, 'name': 'yellow'}, {'id': '88cda108-7609-4c89-94f9-54559b8dbb66', 'keypoint': {'x': 552, 'y': 601}, 'name': 'green'}]
synthetic_image_201.png$[{'id': '9289fc27-9faa-43df-8a00-8550f06a66b5', 'keypoint': {'x': 222, 'y': 494}, 'name': 'blue'}, {'id': 'a7617b42-1311-4bdd-9821-1e76880f87c4', 'keypoint': {'x': 134, 'y': 481}, 'name': 'green'}, {'id': 'e473cf9b-57d7-4731-a809-634330ad3c07', 'keypoint': {'x': 435, 'y': 544}, 'name': 'orange'}, {'id': '65580980-07b3-4980-9e6e-768a16270bff', 'keypoint': {'x': 663, 'y': 629}, 'name': 'green'}, {'id': 'a957d369-a5e1-4168-acd7-a8278d347685', 'keypoint': {'x': 60, 'y': 538}, 'name': 'orange'}, {'id': '305368f7-2527-4032-a1a5-a4fe84ce8025', 'keypoint': {'x': 696, 'y': 482}, 'name': 'blue'}, {'id': '400f5b09-70c6-4006-b207-2e4ffdf9b98e', 'keypoint': {'x': 91, 'y': 624}, 'name': 'orange'}, {'id': '4e334784-145b-48d5-a704-a0eb617da815', 'keypoint': {'x': 685, 'y': 552}, 'name': 'yellow'}, {'id': 'e16ca10c-cbb2-45fe-9fa4-a4b422988c6f', 'keypoint': {'x': 312, 'y': 391}, 'name': 'orange'}, {'id': '37074812-489e-4111-a77b-0342a06d7d08', 'keypoint': {'x': 435, 'y': 610}, 'name': 'blue'}]
synthetic_image_202.png$[{'id': '0af5a1b4-9bdd-4bf5-8d8a-fd26855b141b', 'keypoint': {'x': 15, 'y': 437}, 'name': 'blue'}, {'id': '02a3affb-625f-4423-9cb0-a619752a466a', 'keypoint': {'x': 505, 'y': 522}, 'name': 'green'}, {'id': '0ef173a8-709c-4c13-92a8-9b27f0d00d21', 'keypoint': {'x': 157, 'y': 396}, 'name': 'green'}, {'id': '78e39e5a-c02c-4adb-9d7c-1a2786ccea54', 'keypoint': {'x': 191, 'y': 548}, 'name': 'yellow'}, {'id': 'df9f3a2a-5a89-4f0d-b193-a3a637d6f00c', 'keypoint': {'x': 614, 'y': 388}, 'name': 'yellow'}, {'id': '31c608e1-504f-47cb-9e4f-710134377afd', 'keypoint': {'x': 96, 'y': 391}, 'name': 'blue'}, {'id': '40cac362-094b-48ff-8a8c-25e4d44417f6', 'keypoint': {'x': 627, 'y': 523}, 'name': 'blue'}, {'id': 'e93024c0-2cb0-49f6-9681-0d756500600f', 'keypoint': {'x': 527, 'y': 633}, 'name': 'orange'}, {'id': '99860c5c-e065-4f1a-b7ac-4118b6d4ffb3', 'keypoint': {'x': 452, 'y': 457}, 'name': 'green'}, {'id': 'ea9529ea-c3f5-43df-bed5-36c55e84d1a3', 'keypoint': {'x': 310, 'y': 372}, 'name': 'blue'}]
synthetic_image_203.png$[{'id': 'f2a14383-9038-4f98-93c5-869047481edd', 'keypoint': {'x': 591, 'y': 399}, 'name': 'yellow'}, {'id': '550eeaef-918e-47a6-8fa4-d15aff18b33d', 'keypoint': {'x': 660, 'y': 444}, 'name': 'blue'}, {'id': '55d2d7f9-4e8f-4ded-8ef0-1f67911d8e75', 'keypoint': {'x': 565, 'y': 512}, 'name': 'green'}, {'id': 'aeae250a-ac73-4be9-8e8b-1677cca3a821', 'keypoint': {'x': 25, 'y': 551}, 'name': 'green'}, {'id': 'e19ca155-3e41-4a2e-865c-f1e9ee1d3528', 'keypoint': {'x': 133, 'y': 441}, 'name': 'green'}, {'id': '4e4df854-2e79-47d8-acb9-0b55a4c3b0fe', 'keypoint': {'x': 188, 'y': 509}, 'name': 'blue'}, {'id': '750705b1-bb1d-48f5-a37a-c06df38160eb', 'keypoint': {'x': 626, 'y': 512}, 'name': 'yellow'}, {'id': '8d3c38ba-d84c-48f3-922a-a45278c5c1c7', 'keypoint': {'x': 473, 'y': 571}, 'name': 'orange'}, {'id': '52a89658-c260-4c42-b5e3-9309a1af1301', 'keypoint': {'x': 216, 'y': 385}, 'name': 'blue'}, {'id': 'd757b843-d8c5-46c2-9034-8672f8930e92', 'keypoint': {'x': 234, 'y': 466}, 'name': 'orange'}]
synthetic_image_204.png$[{'id': 'dcec03a7-07bd-450b-a740-dcafe62d7cf7', 'keypoint': {'x': 210, 'y': 384}, 'name': 'orange'}, {'id': '1813647b-ad4f-4098-a48b-2b1661af2bf8', 'keypoint': {'x': 371, 'y': 456}, 'name': 'blue'}, {'id': 'e9d05a56-1f60-4345-bb6b-2f179edc53ee', 'keypoint': {'x': 658, 'y': 576}, 'name': 'green'}, {'id': 'b589745d-8cd2-49c9-ae11-5e89cb5ce265', 'keypoint': {'x': 120, 'y': 565}, 'name': 'orange'}, {'id': '558aa588-b49c-40e0-bad8-fd9a34e93fc9', 'keypoint': {'x': 65, 'y': 570}, 'name': 'blue'}, {'id': 'c1c735e1-4bc7-4b54-9e35-2305c373cb06', 'keypoint': {'x': 608, 'y': 362}, 'name': 'blue'}, {'id': '63aef651-f8ea-4383-bf52-b3237d527436', 'keypoint': {'x': 187, 'y': 564}, 'name': 'yellow'}, {'id': 'dbb29bc4-d966-4eb9-976a-49967487cb9d', 'keypoint': {'x': 11, 'y': 491}, 'name': 'blue'}, {'id': 'af509add-b0fa-4cf3-8748-cf31121021ee', 'keypoint': {'x': 523, 'y': 609}, 'name': 'orange'}, {'id': 'e952e263-0c5a-4cf0-b181-c518aef34c37', 'keypoint': {'x': 130, 'y': 514}, 'name': 'yellow'}]
synthetic_image_205.png$[{'id': 'ff87a2c7-0993-4391-9709-a9c4b85925e0', 'keypoint': {'x': 27, 'y': 486}, 'name': 'green'}, {'id': '6ab55971-5651-4b1e-8723-87d9df1447df', 'keypoint': {'x': 271, 'y': 624}, 'name': 'orange'}, {'id': 'c2510927-c88d-484c-b51f-a0ffcdefb279', 'keypoint': {'x': 645, 'y': 484}, 'name': 'blue'}, {'id': '5903fa90-07e3-40fb-ac10-946d72c01541', 'keypoint': {'x': 76, 'y': 419}, 'name': 'green'}, {'id': 'bda7d878-074f-48bd-a1dd-bb5c17ec06fe', 'keypoint': {'x': 174, 'y': 517}, 'name': 'blue'}, {'id': 'ed1f1255-35af-46c9-b9cd-a551f9b275b0', 'keypoint': {'x': 509, 'y': 409}, 'name': 'orange'}, {'id': '987e3ff0-5060-4586-9e17-471a30d64e0e', 'keypoint': {'x': 511, 'y': 617}, 'name': 'blue'}, {'id': 'a25f49de-0660-48c8-9127-689fbe362b8e', 'keypoint': {'x': 435, 'y': 557}, 'name': 'blue'}, {'id': '45e13847-3530-4786-a63a-a7a67e06ffaf', 'keypoint': {'x': 421, 'y': 402}, 'name': 'green'}, {'id': 'df24c2f5-4f77-4171-9049-ebd2eaa4b145', 'keypoint': {'x': 431, 'y': 403}, 'name': 'blue'}]
synthetic_image_206.png$[{'id': '8beeb878-bd2c-49d2-90bc-a68db57c193d', 'keypoint': {'x': 472, 'y': 520}, 'name': 'orange'}, {'id': '00edf97a-5b16-46ce-868d-d79a2def8048', 'keypoint': {'x': 563, 'y': 402}, 'name': 'orange'}, {'id': '1cc4f8ec-aded-4c44-a100-4ab12f5624d0', 'keypoint': {'x': 441, 'y': 402}, 'name': 'blue'}, {'id': '99cea685-5e44-4ea6-9e6a-01c6cfaa081e', 'keypoint': {'x': 557, 'y': 602}, 'name': 'orange'}, {'id': 'fafed59a-0942-4258-b8be-026146428e79', 'keypoint': {'x': 555, 'y': 531}, 'name': 'green'}, {'id': '2d82da0e-718e-4ad5-9e2f-06f68f46be22', 'keypoint': {'x': 406, 'y': 570}, 'name': 'yellow'}, {'id': '662e0ee9-9535-4ee7-88af-76abefb766ec', 'keypoint': {'x': 513, 'y': 555}, 'name': 'green'}, {'id': '246833e9-c870-43a5-8a95-37c11d17b147', 'keypoint': {'x': 573, 'y': 426}, 'name': 'green'}, {'id': '4972f233-af86-42d1-b8d0-49396299a9c6', 'keypoint': {'x': 195, 'y': 617}, 'name': 'orange'}, {'id': 'de9e7ed5-399b-4b30-a1f3-bb322f7db035', 'keypoint': {'x': 680, 'y': 527}, 'name': 'blue'}]
synthetic_image_207.png$[{'id': '23da4e47-1765-4707-8c4d-61e2251d8ebe', 'keypoint': {'x': 585, 'y': 604}, 'name': 'blue'}, {'id': '5cc38b91-8f9c-4454-bc46-3e7f220f76b3', 'keypoint': {'x': 406, 'y': 551}, 'name': 'blue'}, {'id': 'c2c08303-f8e9-4c7f-81aa-1c14ac2a37d3', 'keypoint': {'x': 76, 'y': 605}, 'name': 'yellow'}, {'id': '16e50fb9-524b-475e-8962-d3f91d5ae7f6', 'keypoint': {'x': 521, 'y': 504}, 'name': 'green'}, {'id': '714e7dfb-1833-4296-985f-80e8315ab6f3', 'keypoint': {'x': 685, 'y': 617}, 'name': 'green'}, {'id': 'fd6a70ad-ab45-4267-9085-1364fd759892', 'keypoint': {'x': 533, 'y': 367}, 'name': 'yellow'}, {'id': 'e3260cce-99e4-4c85-88ae-b4fb53d573db', 'keypoint': {'x': 467, 'y': 505}, 'name': 'green'}, {'id': '7debbbc6-2844-412c-9793-7a89ebb2c969', 'keypoint': {'x': 136, 'y': 550}, 'name': 'orange'}, {'id': '681b8a61-e012-4651-88d8-b00528b38de7', 'keypoint': {'x': 37, 'y': 399}, 'name': 'green'}, {'id': 'e0e47a88-ba66-42d1-8907-5c1b56474269', 'keypoint': {'x': 259, 'y': 615}, 'name': 'blue'}]
synthetic_image_208.png$[{'id': '29817c13-4956-473f-bf98-391db15ad47c', 'keypoint': {'x': 339, 'y': 539}, 'name': 'yellow'}, {'id': '5799cf56-6cfb-4a5d-af70-c9b94d6b6769', 'keypoint': {'x': 566, 'y': 589}, 'name': 'orange'}, {'id': '414e0359-2b20-410b-b9eb-073a32dc4db1', 'keypoint': {'x': 251, 'y': 557}, 'name': 'green'}, {'id': '570f33e9-7107-43de-9cc9-4c1e161f7928', 'keypoint': {'x': 351, 'y': 448}, 'name': 'orange'}, {'id': '0a5eee4e-bb7d-4b4a-a782-e10189ced351', 'keypoint': {'x': 252, 'y': 498}, 'name': 'blue'}, {'id': 'ef010b7f-9e98-4c4e-90b1-05d1a8f125bf', 'keypoint': {'x': 572, 'y': 582}, 'name': 'green'}, {'id': '8420eb3b-4dd4-4a66-aa4a-c5159dec5c2e', 'keypoint': {'x': 473, 'y': 583}, 'name': 'orange'}, {'id': 'd5e6575f-74bd-43a6-acfb-cb5452b5b502', 'keypoint': {'x': 61, 'y': 387}, 'name': 'blue'}, {'id': '03fff439-b9c6-4569-9c40-bebd458a52bb', 'keypoint': {'x': 657, 'y': 570}, 'name': 'orange'}, {'id': 'bf84663f-c19d-48b5-b37f-ed28f33699bc', 'keypoint': {'x': 340, 'y': 620}, 'name': 'green'}]
synthetic_image_209.png$[{'id': '56ccfe8c-c1b2-4bcb-a866-5adf8206d7be', 'keypoint': {'x': 0, 'y': 360}, 'name': 'green'}, {'id': 'bb20026a-308a-4a57-90e7-51992ad74caf', 'keypoint': {'x': 242, 'y': 564}, 'name': 'yellow'}, {'id': '1571b9d1-2318-4af2-aee2-0bd4ab2a358e', 'keypoint': {'x': 478, 'y': 360}, 'name': 'blue'}, {'id': '12611228-c8bd-4f5b-acd7-df5a80969d2f', 'keypoint': {'x': 94, 'y': 390}, 'name': 'yellow'}, {'id': '140a21f3-be75-4e79-861b-c4b2eef9638c', 'keypoint': {'x': 274, 'y': 520}, 'name': 'blue'}, {'id': '1d07e3c8-1e36-4f6d-9baa-ad8a68d40062', 'keypoint': {'x': 55, 'y': 627}, 'name': 'green'}, {'id': '3ed06a49-17ed-475c-8780-de05da5592a8', 'keypoint': {'x': 473, 'y': 606}, 'name': 'blue'}, {'id': '9799ba93-a3f7-4361-8e0c-ee7647430bd4', 'keypoint': {'x': 541, 'y': 422}, 'name': 'yellow'}, {'id': '8c5bed0f-f01c-41f2-b311-5fab50cbad33', 'keypoint': {'x': 308, 'y': 390}, 'name': 'blue'}, {'id': '5a75f02c-b2b5-44f0-a135-de6c03e77574', 'keypoint': {'x': 690, 'y': 534}, 'name': 'blue'}]
synthetic_image_210.png$[{'id': '98ac38f1-5684-4480-81d0-071940cd40f7', 'keypoint': {'x': 230, 'y': 391}, 'name': 'yellow'}, {'id': '03c37278-3c4a-4d6f-b66f-bfab40cadf08', 'keypoint': {'x': 632, 'y': 549}, 'name': 'orange'}, {'id': '585e6c58-3db0-439a-8f7d-e26f6873f21e', 'keypoint': {'x': 605, 'y': 374}, 'name': 'yellow'}, {'id': '926bccdd-bdd0-49d3-a3b1-61ebea44f018', 'keypoint': {'x': 707, 'y': 510}, 'name': 'yellow'}, {'id': 'f80bf7da-263b-4658-aa7d-b9aabcaf2ab2', 'keypoint': {'x': 113, 'y': 513}, 'name': 'blue'}, {'id': 'da8e2cad-2325-4293-b9a1-62cd6651bb72', 'keypoint': {'x': 165, 'y': 574}, 'name': 'blue'}, {'id': '30198a05-cb54-42fc-b5c1-f1ef562905c3', 'keypoint': {'x': 194, 'y': 550}, 'name': 'orange'}, {'id': 'c004ba89-1a4f-49c1-a1b2-d26ad206f64d', 'keypoint': {'x': 570, 'y': 579}, 'name': 'green'}, {'id': '416592b3-7eac-4512-94cb-2f787201e9b1', 'keypoint': {'x': 502, 'y': 451}, 'name': 'green'}, {'id': '60ceae4c-cad3-40fd-ba33-926aaf07d4f5', 'keypoint': {'x': 390, 'y': 388}, 'name': 'orange'}]
synthetic_image_211.png$[{'id': 'ec88279b-3244-4fd2-b8b2-7505f26ef320', 'keypoint': {'x': 610, 'y': 564}, 'name': 'green'}, {'id': '7ae52e99-9c27-49e7-9e0e-9a59f9219053', 'keypoint': {'x': 692, 'y': 596}, 'name': 'yellow'}, {'id': '948e16c0-b02b-4b78-8ece-a377c7691e0c', 'keypoint': {'x': 365, 'y': 431}, 'name': 'blue'}, {'id': '81569ac1-eea6-451f-b34a-f9cf0e6f56c6', 'keypoint': {'x': 298, 'y': 447}, 'name': 'yellow'}, {'id': '29670c84-89fb-4c8f-a885-d47cf2845062', 'keypoint': {'x': 305, 'y': 374}, 'name': 'yellow'}, {'id': '41d6db2d-af44-4a94-b9c0-5b6450099918', 'keypoint': {'x': 319, 'y': 418}, 'name': 'yellow'}, {'id': '03d09d22-069d-48de-bc55-6a959564174a', 'keypoint': {'x': 168, 'y': 612}, 'name': 'orange'}, {'id': '98b5f248-62f9-49e3-86f7-b48b3803d127', 'keypoint': {'x': 514, 'y': 583}, 'name': 'blue'}, {'id': '916c30da-86d9-4158-b198-4fbe4f245caf', 'keypoint': {'x': 92, 'y': 504}, 'name': 'green'}, {'id': '07581023-233e-4c98-9cc1-50a05d96559d', 'keypoint': {'x': 304, 'y': 565}, 'name': 'orange'}]
synthetic_image_212.png$[{'id': '3cbb60a8-9462-4eee-b524-e38a94a895dc', 'keypoint': {'x': 24, 'y': 583}, 'name': 'yellow'}, {'id': '2bc605eb-9110-4af5-8a7f-8a6720706f01', 'keypoint': {'x': 276, 'y': 420}, 'name': 'blue'}, {'id': 'b3959a11-f952-4df5-86b5-342eff2a130a', 'keypoint': {'x': 300, 'y': 431}, 'name': 'green'}, {'id': 'c359bb17-c854-461a-af3e-9f1473c4bbf6', 'keypoint': {'x': 50, 'y': 440}, 'name': 'blue'}, {'id': 'b9c5e7a1-f019-4d63-9e68-3df4f58dec15', 'keypoint': {'x': 166, 'y': 396}, 'name': 'blue'}, {'id': '23fef790-6c8d-47ec-9133-5c96af329f9f', 'keypoint': {'x': 147, 'y': 567}, 'name': 'green'}, {'id': 'abd9f47d-50a1-4848-996a-e930c85a186b', 'keypoint': {'x': 509, 'y': 595}, 'name': 'yellow'}, {'id': 'bcfaba76-e091-43c3-9906-9e5cd943f3a2', 'keypoint': {'x': 240, 'y': 371}, 'name': 'blue'}, {'id': 'e61ba7b3-4637-4f23-a6f0-24f76daa8e62', 'keypoint': {'x': 607, 'y': 575}, 'name': 'orange'}, {'id': '94707102-70fb-4744-8dac-0512c7bcf23f', 'keypoint': {'x': 4, 'y': 375}, 'name': 'orange'}]
synthetic_image_213.png$[{'id': 'c41519ec-e3c4-4961-9317-158971cec323', 'keypoint': {'x': 389, 'y': 459}, 'name': 'blue'}, {'id': 'fbb5febc-273f-46c9-a2ad-c24abbca1b52', 'keypoint': {'x': 150, 'y': 606}, 'name': 'green'}, {'id': 'ea7c72cb-a875-445e-ae9c-9dfa4fe2c7de', 'keypoint': {'x': 80, 'y': 536}, 'name': 'orange'}, {'id': 'e36c4b00-4232-4748-8f83-2c555b36703a', 'keypoint': {'x': 353, 'y': 603}, 'name': 'blue'}, {'id': '78848935-7d93-46af-928c-e100a47d4ff7', 'keypoint': {'x': 607, 'y': 500}, 'name': 'green'}, {'id': 'e39aba1d-8ddc-42e5-b906-558e4747bfb6', 'keypoint': {'x': 402, 'y': 462}, 'name': 'green'}, {'id': '094e4ee2-c89c-446b-9ceb-6bc50ba6622e', 'keypoint': {'x': 28, 'y': 628}, 'name': 'orange'}, {'id': 'b94f7860-eda9-431a-be08-8da119189622', 'keypoint': {'x': 551, 'y': 474}, 'name': 'yellow'}, {'id': 'a3267b54-aaaa-4d4f-b25b-c1b51f0340de', 'keypoint': {'x': 562, 'y': 375}, 'name': 'yellow'}, {'id': '5e689431-2eab-4cfd-8abc-e62a450df70b', 'keypoint': {'x': 652, 'y': 597}, 'name': 'blue'}]
synthetic_image_214.png$[{'id': 'a1defbca-e1fa-4eb6-8807-c5708943cb37', 'keypoint': {'x': 565, 'y': 432}, 'name': 'yellow'}, {'id': 'bb069171-3ad2-4405-a4b9-91803066d3c0', 'keypoint': {'x': 605, 'y': 435}, 'name': 'green'}, {'id': 'd56c6fb7-0a57-4180-b79d-c21b3781013f', 'keypoint': {'x': 403, 'y': 588}, 'name': 'blue'}, {'id': 'b3a28b30-c26d-4b54-9115-c98d514d0bf7', 'keypoint': {'x': 127, 'y': 377}, 'name': 'blue'}, {'id': 'aacbd589-9dc7-4669-bf63-db23ef95a05e', 'keypoint': {'x': 605, 'y': 490}, 'name': 'yellow'}, {'id': '72d782c1-952a-49db-a7e9-b2b3fa2f84bb', 'keypoint': {'x': 650, 'y': 557}, 'name': 'green'}, {'id': '61d1eb6e-32d7-403e-bda5-57a80ba67acd', 'keypoint': {'x': 354, 'y': 548}, 'name': 'orange'}, {'id': '68503801-8896-4dad-9789-0cee171e25f9', 'keypoint': {'x': 704, 'y': 500}, 'name': 'yellow'}, {'id': '1e1dc60b-5f0b-4c56-9502-6528bda979ee', 'keypoint': {'x': 18, 'y': 414}, 'name': 'yellow'}, {'id': '6db2304c-04c9-4d28-8f45-f53aa3d508b4', 'keypoint': {'x': 502, 'y': 523}, 'name': 'blue'}]
synthetic_image_215.png$[{'id': '05bb98be-9daa-4054-9f5d-f2d6e96cf567', 'keypoint': {'x': 47, 'y': 431}, 'name': 'blue'}, {'id': '8a2400fb-b389-423a-b064-395caef5368b', 'keypoint': {'x': 16, 'y': 592}, 'name': 'orange'}, {'id': '6e48743a-481d-4156-93c4-bf92a81e0ead', 'keypoint': {'x': 176, 'y': 466}, 'name': 'green'}, {'id': 'bc39c04d-3843-4a38-a03c-1d1810a20dce', 'keypoint': {'x': 661, 'y': 560}, 'name': 'yellow'}, {'id': '06584806-e916-41ee-9e5e-93ecdf88a45d', 'keypoint': {'x': 467, 'y': 535}, 'name': 'blue'}, {'id': '10f2ee59-ada2-4230-9d4b-5947997a541a', 'keypoint': {'x': 316, 'y': 585}, 'name': 'yellow'}, {'id': '1146dfb8-e43d-4ddb-ad0c-d0be36851051', 'keypoint': {'x': 291, 'y': 564}, 'name': 'blue'}, {'id': '82ac6573-e436-4d63-92e5-c7efea9a048a', 'keypoint': {'x': 633, 'y': 576}, 'name': 'yellow'}, {'id': 'e91c3892-20d2-4909-9437-cf7d74ce3e10', 'keypoint': {'x': 376, 'y': 476}, 'name': 'blue'}, {'id': '2cfc63c1-4165-4ddc-868c-81f0f4462f52', 'keypoint': {'x': 522, 'y': 429}, 'name': 'yellow'}]
synthetic_image_216.png$[{'id': '55f53a97-9ac0-4ce0-a03b-f85946d058d6', 'keypoint': {'x': 364, 'y': 482}, 'name': 'orange'}, {'id': 'b35f09c1-f806-468d-aeb8-182779a29ff1', 'keypoint': {'x': 262, 'y': 370}, 'name': 'green'}, {'id': '71d97608-8444-4504-bf8e-a7fff243cbad', 'keypoint': {'x': 95, 'y': 618}, 'name': 'orange'}, {'id': '76849d95-9c28-433f-bf2b-6d7c90107a10', 'keypoint': {'x': 654, 'y': 586}, 'name': 'yellow'}, {'id': 'efeed714-aa1d-4d86-a913-98091d6b2730', 'keypoint': {'x': 585, 'y': 587}, 'name': 'green'}, {'id': '83e749b7-3e35-41ee-b4c0-efd9f9769af0', 'keypoint': {'x': 95, 'y': 513}, 'name': 'green'}, {'id': '98caf156-ed6a-474e-b993-fb54ed84b31f', 'keypoint': {'x': 656, 'y': 589}, 'name': 'orange'}, {'id': 'e4806e90-a207-48b8-ab19-608857f64e6d', 'keypoint': {'x': 135, 'y': 600}, 'name': 'green'}, {'id': '4e477db8-762e-48d6-8587-c382fabcd1e4', 'keypoint': {'x': 320, 'y': 491}, 'name': 'green'}, {'id': '584f8de6-1667-499c-afa4-c4d926702110', 'keypoint': {'x': 712, 'y': 535}, 'name': 'orange'}]
synthetic_image_217.png$[{'id': '5d15b979-30a4-411a-8667-e2eacb59b36b', 'keypoint': {'x': 415, 'y': 421}, 'name': 'green'}, {'id': 'a034a796-a59f-4bd9-aa81-f34b1ce12aa6', 'keypoint': {'x': 506, 'y': 433}, 'name': 'yellow'}, {'id': '8116d6a3-214d-476e-86fa-4c568d3e044e', 'keypoint': {'x': 556, 'y': 463}, 'name': 'yellow'}, {'id': 'baddcc59-0f18-472d-80a1-eec08c6e0c74', 'keypoint': {'x': 515, 'y': 531}, 'name': 'yellow'}, {'id': '9e460e71-7930-43cd-8ab6-2a47601c4c7e', 'keypoint': {'x': 621, 'y': 478}, 'name': 'green'}, {'id': 'cf12c5bd-4811-459b-abcf-7b510219eb5e', 'keypoint': {'x': 237, 'y': 626}, 'name': 'orange'}, {'id': '02bd33c1-5fe6-46cc-9348-ee162f117b6b', 'keypoint': {'x': 338, 'y': 474}, 'name': 'yellow'}, {'id': '3008c2dd-9337-4c6b-8334-831498f6568f', 'keypoint': {'x': 146, 'y': 476}, 'name': 'orange'}, {'id': 'dddd338a-a9ea-4d69-9482-8854a7d80d18', 'keypoint': {'x': 670, 'y': 448}, 'name': 'blue'}, {'id': '45278b67-def7-40c5-a8ca-0fc5840f9278', 'keypoint': {'x': 29, 'y': 590}, 'name': 'blue'}]
